Time/s,Azimuth/deg,Zenith/deg
8928,227.74,93.4361
8929,229.6,90.46618
8930,228.51,91.427
8931,227.43,92.404
8932,226.36,93.3964
8933,228.29,90.5366
8934,227.17,91.4608
8935,226.07,92.4008
8936,224.97,93.3559
8937,226.98,90.60776
8938,225.84,91.4948
8939,224.71,92.3974
8940,223.59,93.3147
8941,225.67,90.67963
8942,224.5,91.529
8943,223.35,92.3937
8944,222.21,93.2728
8945,224.36,90.75218
8946,223.17,91.5634
8947,221.99,92.3897
8948,220.82,93.2301
8949,223.04,90.82539
8950,221.83,91.598
8951,220.63,92.3855
8952,219.44,93.1868
8953,221.73,90.89923
8954,220.5,91.6328
8955,219.27,92.381
8956,218.06,93.1428
8957,220.41,90.97366
8958,219.16,91.6677
8959,217.92,92.3762
8960,216.68,93.0983
8961,219.1,91.0487
8962,217.82,91.7028
8963,216.56,92.3712
8964,215.3,93.0531
8965,217.78,91.1242
8966,216.48,91.738
8967,215.2,92.366
8968,213.93,93.0074
8969,216.46,91.2003
8970,215.15,91.7733
8971,213.84,92.3606
8972,212.55,92.9612
8973,215.14,91.2768
8974,213.81,91.8088
8975,212.49,92.355
8976,211.18,92.9145
8977,213.82,91.3538
8978,212.47,91.8444
8979,211.13,92.3492
8980,209.8,92.8673
8981,212.5,91.4312
8982,211.13,91.88
8983,209.78,92.3432
8984,208.43,92.8197
8985,211.17,91.5089
8986,209.79,91.9158
8987,208.42,92.337
8988,207.06,92.7717
8989,209.85,91.5871
8990,208.45,91.9516
8991,207.06,92.3307
8992,205.69,92.7233
8993,208.52,91.6655
8994,207.11,91.9875
8995,205.71,92.3242
8996,204.32,92.6746
8997,207.2,91.7443
8998,205.77,92.0235
8999,204.36,92.3176
9000,202.95,92.6257
9001,205.87,91.8233
9002,204.43,92.0595
9003,203,92.3109
9004,201.58,92.5764
9005,204.54,91.9025
9006,203.09,92.0956
9007,201.65,92.304
9008,200.22,92.5269
9009,203.21,91.9819
9010,201.75,92.1316
9011,200.29,92.297
9012,198.85,92.4772
9013,201.88,92.0615
9014,200.4,92.1677
9015,198.94,92.29
9016,197.49,92.4273
9017,200.55,92.1411
9018,199.06,92.2038
9019,197.59,92.2828
9020,196.13,92.3773
9021,199.21,92.2209
9022,197.72,92.2398
9023,196.24,92.2756
9024,194.77,92.3272
9025,197.88,92.3008
9026,196.37,92.2759
9027,194.88,92.2683
9028,193.41,92.277
9029,196.54,92.3806
9030,195.03,92.3119
9031,193.53,92.2609
9032,192.05,92.2268
9033,195.2,92.4605
9034,193.69,92.3479
9035,192.18,92.2535
9036,190.69,92.1765
9037,193.86,92.5402
9038,192.34,92.3838
9039,190.83,92.2461
9040,189.33,92.1263
9041,192.52,92.62
9042,191,92.4196
9043,189.48,92.2386
9044,187.98,92.0761
9045,191.18,92.6996
9046,189.65,92.4554
9047,188.13,92.2312
9048,186.62,92.026
9049,189.84,92.779
9050,188.3,92.4911
9051,186.78,92.2237
9052,185.27,91.976
9053,188.5,92.8583
9054,186.96,92.5267
9055,185.43,92.2163
9056,183.92,91.9262
9057,187.15,92.9373
9058,185.61,92.5621
9059,184.08,92.2089
9060,182.57,91.8765
9061,185.81,93.0161
9062,184.26,92.5975
9063,182.73,92.2015
9064,181.22,91.827
9065,184.46,93.0947
9066,182.91,92.6327
9067,181.39,92.1941
9068,179.87,91.7778
9069,183.11,93.1729
9070,181.57,92.6677
9071,180.04,92.1868
9072,178.53,91.7289
9073,181.76,93.2507
9074,180.22,92.7026
9075,178.69,92.1796
9076,177.18,91.6803
9077,180.41,93.3282
9078,178.87,92.7374
9079,177.34,92.1724
9080,175.84,91.632
9081,179.06,93.4052
9082,177.52,92.7719
9083,176,92.1654
9084,174.49,91.584
9085,177.7,93.4818
9086,176.17,92.8063
9087,174.65,92.1584
9088,173.15,91.5365
9089,176.35,93.5579
9090,174.82,92.8405
9091,173.3,92.1515
9092,171.81,91.4894
9093,174.99,93.6335
9094,173.47,92.8744
9095,171.96,92.1448
9096,170.47,91.4427
9097,173.63,93.7085
9098,172.11,92.9082
9099,170.61,92.1382
9100,169.13,91.3966
9101,172.27,93.7829
9102,170.76,92.9417
9103,169.27,92.1317
9104,167.8,91.3509
9105,170.91,93.8567
9106,169.41,92.9749
9107,167.93,92.1253
9108,166.46,91.3058
9109,169.55,93.9299
9110,168.06,93.0079
9111,166.58,92.1192
9112,165.12,91.2613
9113,168.19,94.0024
9114,166.7,93.0407
9115,165.24,92.1131
9116,163.79,91.2173
9117,166.83,94.0741
9118,165.35,93.0732
9119,163.89,92.1073
9120,162.46,91.174
9121,165.46,94.1451
9122,164,93.1053
9123,162.55,92.1016
9124,161.13,91.1314
9125,164.1,94.2153
9126,162.64,93.1372
9127,161.21,92.0962
9128,159.8,91.0894
9129,162.73,94.2848
9130,161.29,93.1688
9131,159.87,92.0909
9132,158.47,91.0481
9133,161.36,94.3533
9134,159.93,93.2001
9135,158.52,92.0859
9136,157.14,91.0076
9137,159.99,94.421
9138,158.58,93.231
9139,157.18,92.0811
9140,155.81,90.96786
9141,158.62,94.4878
9142,157.22,93.2616
9143,155.84,92.0765
9144,154.49,90.9289
9145,157.25,94.5537
9146,155.86,93.2919
9147,154.5,92.0721
9148,153.16,90.89076
9149,155.88,94.6186
9150,154.51,93.3218
9151,153.16,92.068
9152,151.84,90.85345
9153,154.5,94.6825
9154,153.15,93.3514
9155,151.82,92.0642
9156,150.52,90.81701
9157,153.13,94.7454
9158,151.79,93.3806
9159,150.48,92.0606
9160,149.19,90.78147
9161,151.75,94.8073
9162,150.43,93.4094
9163,149.14,92.0573
9164,147.87,90.74684
9165,150.37,94.868
9166,149.07,93.4378
9167,147.8,92.0543
9168,146.55,90.71314
9169,149,94.9277
9170,147.72,93.4658
9171,146.46,92.0516
9172,145.23,90.68041
9173,147.62,94.9863
9174,146.36,93.4934
9175,145.12,92.0492
9176,143.92,90.64866
9177,146.24,95.0437
9178,145,93.5206
9179,143.79,92.047
9180,142.6,90.61792
9181,144.85,95.0999
9182,143.64,93.5474
9183,142.45,92.0452
9184,141.28,90.58821
9185,143.47,95.1549
9186,142.28,93.5738
9187,141.11,92.0438
9188,139.97,90.55954
9189,142.09,95.2088
9190,140.92,93.5997
9191,139.77,92.0426
9192,138.65,90.53194
9193,140.7,95.2613
9194,139.56,93.6252
9195,138.44,92.0418
9196,137.34,90.50543
9197,139.32,95.3126
9198,138.19,93.6502
9199,137.1,92.0413
9200,136.03,90.48003
9201,137.93,95.3626
9202,136.83,93.6748
9203,135.76,92.0411
9204,134.72,90.45575
9205,136.55,95.4113
9206,135.47,93.6989
9207,134.43,92.0414
9208,133.4,90.43262
9209,135.16,95.4587
9210,134.11,93.7225
9211,133.09,92.0419
9212,132.09,90.41065
9213,133.77,95.5047
9214,132.75,93.7456
9215,131.75,92.0429
9216,130.79,90.38986
9217,132.38,95.5493
9218,131.38,93.7683
9219,130.42,92.0442
9220,129.48,90.37027
9221,130.99,95.5925
9222,130.02,93.7905
9223,129.08,92.0459
9224,128.17,90.35188
9225,129.6,95.6344
9226,128.66,93.8122
9227,127.75,92.0479
9228,126.86,90.33473
9229,128.21,95.6748
9230,127.29,93.8334
9231,126.41,92.0504
9232,125.55,90.31882
9233,126.81,95.7137
9234,125.93,93.8541
9235,125.08,92.0532
9236,124.25,90.30416
9237,125.42,95.7513
9238,124.57,93.8742
9239,123.74,92.0565
9240,122.94,90.29077
9241,124.03,95.7873
9242,123.2,93.8939
9243,122.41,92.0601
9244,121.64,90.27867
9245,122.63,95.8219
9246,121.84,93.913
9247,121.07,92.0642
9248,120.33,90.26786
9249,121.23,95.8549
9250,120.47,93.9317
9251,119.74,92.0686
9252,119.03,90.25836
9253,119.84,95.8865
9254,119.11,93.9498
9255,118.4,92.0735
9256,117.73,90.25017
9257,118.44,95.9165
9258,117.74,93.9673
9259,117.07,92.0788
9260,116.42,90.24331
9261,117.04,95.945
9262,116.38,93.9843
9263,115.74,92.0845
9264,115.12,90.23779
9265,115.65,95.972
9266,115.01,94.0008
9267,114.4,92.0906
9268,113.82,90.23361
9269,114.25,95.9974
9270,113.65,94.0168
9271,113.07,92.0971
9272,112.52,90.23079
9273,112.85,96.0212
9274,112.28,94.0322
9275,111.74,92.1041
9276,111.22,90.22933
9277,111.45,96.0435
9278,110.91,94.047
9279,110.4,92.1115
9280,109.92,90.22924
9281,110.05,96.0642
9282,109.55,94.0614
9283,109.07,92.1193
9284,108.62,90.23053
9285,108.65,96.0834
9286,108.18,94.0751
9287,107.74,92.1276
9288,107.32,90.23319
9289,107.25,96.1009
9290,106.81,94.0883
9291,106.4,92.1363
9292,106.02,90.23724
9293,105.85,96.1169
9294,105.45,94.101
9295,105.07,92.1454
9296,104.72,90.24268
9297,104.45,96.1313
9298,104.08,94.1131
9299,103.74,92.155
9300,103.42,90.24951
9301,103.05,96.1441
9302,102.71,94.1246
9303,102.41,92.165
9304,102.12,90.25774
9305,101.65,96.1553
9306,101.35,94.1356
9307,101.07,92.1754
9308,100.82,90.26736
9309,100.24,96.1649
9310,99.98,94.1461
9311,99.74,92.1863
9312,99.521,90.27839
9313,98.842,96.1729
9314,98.613,94.156
9315,98.407,92.1976
9316,98.222,90.29082
9317,97.44,96.1793
9318,97.245,94.1653
9319,97.074,92.2094
9320,96.924,90.30464
9321,96.038,96.1842
9322,95.878,94.1741
9323,95.742,92.2216
9324,95.625,90.31987
9325,94.635,96.1874
9326,94.511,94.1823
9327,94.409,92.2342
9328,94.327,90.33649
9329,93.233,96.1891
9330,93.144,94.1899
9331,93.076,92.2473
9332,93.028,90.35451
9333,91.83,96.1892
9334,91.776,94.1971
9335,91.744,92.2608
9336,91.73,90.37392
9337,90.428,96.1877
9338,90.409,94.2036
9339,90.411,92.2747
9340,90.431,90.39472
9341,89.025,96.1847
9342,89.041,94.2096
9343,89.078,92.2891
9344,89.133,90.4169
9345,87.623,96.1801
9346,87.674,94.2151
9347,87.745,92.3039
9348,87.834,90.44047
9349,86.22,96.174
9350,86.307,94.22
9351,86.412,92.3191
9352,86.535,90.46541
9353,84.818,96.1663
9354,84.939,94.2244
9355,85.079,92.3347
9356,85.236,90.49172
9357,83.416,96.1571
9358,83.572,94.2282
9359,83.746,92.3508
9360,83.937,90.51939
9361,82.014,96.1464
9362,82.205,94.2315
9363,82.413,92.3673
9364,82.638,90.54842
9365,80.612,96.1341
9366,80.837,94.2343
9367,81.08,92.3842
9368,81.338,90.57879
9369,79.21,96.1204
9370,79.47,94.2365
9371,79.747,92.4015
9372,80.039,90.61049
9373,77.809,96.1052
9374,78.103,94.2383
9375,78.413,92.4192
9376,78.738,90.64353
9377,76.408,96.0885
9378,76.736,94.2395
9379,77.08,92.4374
9380,77.438,90.67788
9381,75.007,96.0703
9382,75.369,94.2401
9383,75.746,92.4559
9384,76.137,90.71353
9385,73.607,96.0508
9386,74.002,94.2403
9387,74.412,92.4748
9388,74.836,90.75048
9389,72.206,96.0298
9390,72.635,94.2399
9391,73.078,92.4942
9392,73.534,90.7887
9393,70.807,96.0074
9394,71.269,94.2391
9395,71.744,92.5139
9396,72.232,90.8282
9397,69.407,95.9836
9398,69.902,94.2377
9399,70.41,92.534
9400,70.93,90.86895
9401,68.008,95.9584
9402,68.536,94.2359
9403,69.076,92.5545
9404,69.627,90.91094
9405,66.61,95.9319
9406,67.169,94.2336
9407,67.741,92.5753
9408,68.324,90.95415
9409,65.212,95.904
9410,65.803,94.2308
9411,66.406,92.5965
9412,67.02,90.99857
9413,63.815,95.8749
9414,64.437,94.2275
9415,65.071,92.6181
9416,65.715,91.0442
9417,62.418,95.8444
9418,63.072,94.2237
9419,63.736,92.64
9420,64.41,91.091
9421,61.021,95.8127
9422,61.706,94.2195
9423,62.4,92.6623
9424,63.105,91.1389
9425,59.626,95.7797
9426,60.34,94.2149
9427,61.065,92.685
9428,61.798,91.188
9429,58.231,95.7455
9430,58.975,94.2097
9431,59.729,92.7079
9432,60.492,91.2382
9433,56.836,95.7101
9434,57.61,94.2042
9435,58.393,92.7312
9436,59.184,91.2895
9437,55.442,95.6735
9438,56.245,94.1982
9439,57.056,92.7548
9440,57.876,91.3419
9441,54.049,95.6357
9442,54.881,94.1918
9443,55.72,92.7787
9444,56.567,91.3954
9445,52.657,95.5968
9446,53.516,94.1849
9447,54.383,92.803
9448,55.257,91.4499
9449,51.265,95.5569
9450,52.152,94.1777
9451,53.046,92.8275
9452,53.947,91.5054
9453,49.875,95.5158
9454,50.788,94.17
9455,51.708,92.8523
9456,52.636,91.5619
9457,48.484,95.4737
9458,49.424,94.162
9459,50.371,92.8774
9460,51.324,91.6194
9461,47.095,95.4305
9462,48.061,94.1536
9463,49.033,92.9028
9464,50.011,91.6778
9465,45.707,95.3864
9466,46.697,94.1447
9467,47.695,92.9285
9468,48.697,91.7371
9469,44.319,95.3413
9470,45.335,94.1356
9471,46.356,92.9544
9472,47.383,91.7974
9473,42.932,95.2952
9474,43.972,94.126
9475,45.017,92.9805
9476,46.068,91.8585
9477,41.547,95.2483
9478,42.609,94.1162
9479,43.678,93.0069
9480,44.751,91.9205
9481,40.162,95.2004
9482,41.247,94.1059
9483,42.338,93.0336
9484,43.434,91.9833
9485,38.778,95.1517
9486,39.885,94.0954
9487,40.999,93.0604
9488,42.116,92.0469
9489,37.394,95.1021
9490,38.524,94.0845
9491,39.658,93.0875
9492,40.797,92.1113
9493,36.012,95.0518
9494,37.163,94.0733
9495,38.318,93.1148
9496,39.477,92.1764
9497,34.631,95.0007
9498,35.802,94.0618
9499,36.977,93.1422
9500,38.156,92.2423
9501,33.251,94.9489
9502,34.441,94.05
9503,35.636,93.1699
9504,36.835,92.3088
9505,31.872,94.8963
9506,33.081,94.0379
9507,34.294,93.1977
9508,35.512,92.376
9509,30.494,94.8431
9510,31.721,94.0256
9511,32.953,93.2257
9512,34.188,92.4438
9513,29.117,94.7892
9514,30.361,94.013
9515,31.61,93.2538
9516,32.863,92.5123
9517,27.74,94.7347
9518,29.002,94.0001
9519,30.268,93.2821
9520,31.537,92.5813
9521,26.365,94.6797
9522,27.643,93.987
9523,28.925,93.3106
9524,30.21,92.6508
9525,24.991,94.6241
9526,26.284,93.9737
9527,27.581,93.3391
9528,28.882,92.7208
9529,23.619,94.568
9530,24.926,93.9601
9531,26.238,93.3678
9532,27.552,92.7914
9533,22.247,94.5114
9534,23.568,93.9464
9535,24.894,93.3965
9536,26.222,92.8624
9537,20.876,94.4543
9538,22.21,93.9324
9539,23.549,93.4254
9540,24.891,92.9338
9541,19.507,94.3969
9542,20.853,93.9183
9543,22.204,93.4543
9544,23.558,93.0056
9545,18.138,94.339
9546,19.496,93.9039
9547,20.859,93.4833
9548,22.225,93.0777
9549,16.771,94.2808
9550,18.14,93.8894
9551,19.513,93.5124
9552,20.89,93.1502
9553,15.405,94.2223
9554,16.784,93.8748
9555,18.167,93.5415
9556,19.554,93.2229
9557,14.04,94.1635
9558,15.428,93.86
9559,16.821,93.5707
9560,18.217,93.296
9561,12.676,94.1045
9562,14.072,93.8451
9563,15.474,93.5998
9564,16.879,93.3692
9565,11.313,94.0452
9566,12.717,93.83
9567,14.127,93.629
9568,15.539,93.4426
9569,9.9515,93.9858
9570,11.363,93.8149
9571,12.779,93.6582
9572,14.199,93.5162
9573,8.5911,93.9262
9574,10.008,93.7996
9575,11.431,93.6874
9576,12.857,93.5899
9577,7.2319,93.8665
9578,8.6544,93.7843
9579,10.082,93.7166
9580,11.514,93.6637
9581,5.8739,93.8067
9582,7.3009,93.7688
9583,8.7334,93.7457
9584,10.17,93.7376
9585,4.517,93.7468
9586,5.9477,93.7533
9587,7.3841,93.7748
9588,8.8247,93.8115
9589,3.1613,93.687
9590,4.595,93.7378
9591,6.0344,93.8038
9592,7.4782,93.8854
9593,1.8068,93.6271
9594,3.2426,93.7222
9595,4.6843,93.8328
9596,6.1305,93.9592
9597,0.45351,93.5673
9598,1.8906,93.7066
9599,3.3338,93.8617
9600,4.7817,94.033
9601,359.1,93.5076
9602,0.53893,93.6909
9603,1.9828,93.8905
9604,3.4316,94.1066
9605,357.75,93.448
9606,359.19,93.6753
9607,0.63146,93.9192
9608,2.0803,94.1801
9609,356.4,93.3885
9610,357.84,93.6596
9611,359.28,93.9478
9612,0.72786,94.2534
9613,355.05,93.3292
9614,356.49,93.644
9615,357.93,93.9763
9616,359.37,94.3265
9617,353.7,93.2702
9618,355.14,93.6284
9619,356.57,94.0046
9620,358.02,94.3993
9621,352.36,93.2114
9622,353.79,93.6128
9623,355.22,94.0328
9624,356.66,94.4719
9625,351.01,93.1528
9626,352.44,93.5973
9627,353.87,94.0609
9628,355.31,94.5441
9629,349.67,93.0946
9630,351.09,93.5818
9631,352.51,94.0888
9632,353.95,94.616
9633,348.33,93.0367
9634,349.74,93.5664
9635,351.16,94.1165
9636,352.59,94.6875
9637,346.99,92.9792
9638,348.39,93.551
9639,349.81,94.144
9640,351.23,94.7586
9641,345.64,92.922
9642,347.04,93.5358
9643,348.45,94.1713
9644,349.87,94.8292
9645,344.31,92.8653
9646,345.7,93.5206
9647,347.1,94.1984
9648,348.5,94.8993
9649,342.97,92.8091
9650,344.35,93.5056
9651,345.74,94.2252
9652,347.14,94.9689
9653,341.63,92.7534
9654,343,93.4906
9655,344.38,94.2519
9656,345.77,95.038
9657,340.29,92.6982
9658,341.66,93.4758
9659,343.03,94.2783
9660,344.41,95.1064
9661,338.96,92.6435
9662,340.31,93.4612
9663,341.67,94.3044
9664,343.04,95.1742
9665,337.63,92.5895
9666,338.96,93.4467
9667,340.31,94.3303
9668,341.67,95.2414
9669,336.29,92.536
9670,337.62,93.4324
9671,338.95,94.3559
9672,340.3,95.3079
9673,334.96,92.4832
9674,336.27,93.4182
9675,337.6,94.3812
9676,338.93,95.3736
9677,333.63,92.4311
9678,334.93,93.4042
9679,336.24,94.4062
9680,337.56,95.4386
9681,332.3,92.3796
9682,333.59,93.3904
9683,334.88,94.4309
9684,336.18,95.5029
9685,330.97,92.3289
9686,332.24,93.3768
9687,333.52,94.4553
9688,334.81,95.5663
9689,329.65,92.279
9690,330.9,93.3634
9691,332.16,94.4794
9692,333.43,95.6288
9693,328.32,92.2298
9694,329.55,93.3502
9695,330.8,94.5031
9696,332.06,95.6905
9697,326.99,92.1814
9698,328.21,93.3373
9699,329.44,94.5265
9700,330.68,95.7513
9701,325.67,92.1339
9702,326.87,93.3246
9703,328.08,94.5495
9704,329.3,95.8111
9705,324.35,92.0872
9706,325.53,93.3121
9707,326.72,94.5722
9708,327.92,95.8699
9709,323.02,92.0414
9710,324.19,93.2999
9711,325.36,94.5944
9712,326.54,95.9278
9713,321.7,91.9965
9714,322.84,93.2879
9715,323.99,94.6163
9716,325.16,95.9846
9717,320.38,91.9525
9718,321.5,93.2763
9719,322.63,94.6379
9720,323.77,96.0404
9721,319.06,91.9095
9722,320.16,93.2649
9723,321.27,94.659
9724,322.39,96.0951
9725,317.74,91.8675
9726,318.82,93.2538
9727,319.91,94.6796
9728,321.01,96.1487
9729,316.43,91.8265
9730,317.48,93.2429
9731,318.54,94.6999
9732,319.62,96.2011
9733,315.11,91.7865
9734,316.14,93.2324
9735,317.18,94.7198
9736,318.23,96.2524
9737,313.79,91.7475
9738,314.8,93.2222
9739,315.82,94.7392
9740,316.85,96.3025
9741,312.48,91.7096
9742,313.46,93.2123
9743,314.45,94.7582
9744,315.46,96.3513
9745,311.16,91.6728
9746,312.12,93.2028
9747,313.09,94.7767
9748,314.07,96.399
9749,309.85,91.6371
9750,310.78,93.1936
9751,311.73,94.7947
9752,312.68,96.4454
9753,308.53,91.6025
9754,309.44,93.1847
9755,310.36,94.8123
9756,311.29,96.4904
9757,307.22,91.5691
9758,308.1,93.1761
9759,309,94.8295
9760,309.9,96.5342
9761,305.91,91.5368
9762,306.77,93.1679
9763,307.63,94.8461
9764,308.51,96.5767
9765,304.6,91.5057
9766,305.43,93.1601
9767,306.27,94.8623
9768,307.11,96.6178
9769,303.29,91.4758
9770,304.09,93.1526
9771,304.9,94.8779
9772,305.72,96.6575
9773,301.98,91.4472
9774,302.75,93.1455
9775,303.53,94.8931
9776,304.33,96.6958
9777,300.67,91.4197
9778,301.41,93.1388
9779,302.17,94.9078
9780,302.93,96.7328
9781,299.36,91.3935
9782,300.08,93.1324
9783,300.8,94.9219
9784,301.54,96.7682
9785,298.05,91.3685
9786,298.74,93.1265
9787,299.43,94.9356
9788,300.14,96.8023
9789,296.75,91.3449
9790,297.4,93.1209
9791,298.07,94.9487
9792,298.74,96.8349
9793,295.44,91.3225
9794,296.07,93.1157
9795,296.7,94.9613
9796,297.35,96.866
9797,294.13,91.3014
9798,294.73,93.111
9799,295.33,94.9733
9800,295.95,96.8956
9801,292.83,91.2816
9802,293.39,93.1066
9803,293.97,94.9849
9804,294.55,96.9237
9805,291.52,91.2631
9806,292.06,93.1026
9807,292.6,94.9959
9808,293.15,96.9502
9809,290.22,91.246
9810,290.72,93.0991
9811,291.23,95.0063
9812,291.75,96.9753
9813,288.91,91.2302
9814,289.38,93.0959
9815,289.86,95.0162
9816,290.35,96.9987
9817,287.61,91.2158
9818,288.05,93.0932
9819,288.5,95.0256
9820,288.95,97.0207
9821,286.3,91.2027
9822,286.71,93.0909
9823,287.13,95.0344
9824,287.55,97.041
9825,285,91.191
9826,285.38,93.089
9827,285.76,95.0426
9828,286.15,97.0598
9829,283.7,91.1807
9830,284.04,93.0875
9831,284.39,95.0503
9832,284.75,97.0769
9833,282.39,91.1718
9834,282.7,93.0865
9835,283.02,95.0574
9836,283.35,97.0925
9837,281.09,91.1642
9838,281.37,93.0859
9839,281.65,95.064
9840,281.95,97.1065
9841,279.79,91.158
9842,280.03,93.0857
9843,280.29,95.07
9844,280.55,97.1189
9845,278.49,91.1533
9846,278.7,93.086
9847,278.92,95.0754
9848,279.14,97.1296
9849,277.18,91.1499
9850,277.36,93.0867
9851,277.55,95.0802
9852,277.74,97.1387
9853,275.88,91.1479
9854,276.03,93.0879
9855,276.18,95.0845
9856,276.34,97.1462
9857,274.58,91.1474
9858,274.69,93.0894
9859,274.81,95.0882
9860,274.94,97.1521
9861,273.28,91.1482
9862,273.36,93.0914
9863,273.44,95.0914
9864,273.53,97.1563
9865,271.98,91.1505
9866,272.02,93.0939
9867,272.07,95.094
9868,272.13,97.1589
9869,270.67,91.1542
9870,270.69,93.0968
9871,270.7,95.096
9872,270.73,97.1599
9873,269.37,91.1593
9874,269.35,93.1001
9875,269.34,95.0974
9876,269.32,97.1593
9877,268.07,91.1658
9878,268.02,93.1039
9879,267.97,95.0982
9880,267.92,97.157
9881,266.77,91.1737
9882,266.68,93.1081
9883,266.6,95.0985
9884,266.52,97.1531
9885,265.47,91.183
9886,265.35,93.1127
9887,265.23,95.0982
9888,265.12,97.1476
9889,264.16,91.1937
9890,264.01,93.1178
9891,263.86,95.0974
9892,263.71,97.1404
9893,262.86,91.2058
9894,262.67,93.1233
9895,262.49,95.096
9896,262.31,97.1316
9897,261.56,91.2193
9898,261.34,93.1292
9899,261.12,95.094
9900,260.91,97.1213
9901,260.26,91.2342
9902,260,93.1356
9903,259.75,95.0914
9904,259.51,97.1093
9905,258.95,91.2504
9906,258.67,93.1423
9907,258.39,95.0883
9908,258.11,97.0958
9909,257.65,91.2681
9910,257.33,93.1496
9911,257.02,95.0847
9912,256.7,97.0806
9913,256.35,91.2871
9914,256,93.1572
9915,255.65,95.0804
9916,255.3,97.0639
9917,255.04,91.3075
9918,254.66,93.1653
9919,254.28,95.0757
9920,253.9,97.0456
9921,253.74,91.3292
9922,253.32,93.1737
9923,252.91,95.0703
9924,252.5,97.0258
9925,252.43,91.3523
9926,251.99,93.1826
9927,251.54,95.0645
9928,251.1,97.0044
9929,251.13,91.3766
9930,250.65,93.1919
9931,250.18,95.0581
9932,249.7,96.9816
9933,249.82,91.4024
9934,249.32,93.2016
9935,248.81,95.0511
9936,248.3,96.9571
9937,248.52,91.4294
9938,247.98,93.2117
9939,247.44,95.0436
9940,246.9,96.9312
9941,247.21,91.4577
9942,246.64,93.2222
9943,246.07,95.0356
9944,245.5,96.9039
9945,245.91,91.4873
9946,245.31,93.2331
9947,244.71,95.0271
9948,244.1,96.875
9949,244.6,91.5182
9950,243.97,93.2444
9951,243.34,95.018
9952,242.71,96.8447
9953,243.29,91.5503
9954,242.63,93.256
9955,241.97,95.0085
9956,241.31,96.8129
9957,241.98,91.5837
9958,241.29,93.2681
9959,240.6,94.9984
9960,239.91,96.7798
9961,240.68,91.6183
9962,239.96,93.2805
9963,239.24,94.9878
9964,238.52,96.7452
9965,239.37,91.6541
9966,238.62,93.2932
9967,237.87,94.9768
9968,237.12,96.7093
9969,238.06,91.6911
9970,237.28,93.3064
9971,236.5,94.9652
9972,235.73,96.672
9973,236.75,91.7293
9974,235.94,93.3199
9975,235.14,94.9532
9976,234.33,96.6334
9977,235.43,91.7687
9978,234.6,93.3337
9979,233.77,94.9407
9980,232.94,96.5934
9981,234.12,91.8092
9982,233.27,93.3479
9983,232.41,94.9277
9984,231.55,96.5522
9985,232.81,91.8508
9986,231.93,93.3624
9987,231.04,94.9142
9988,230.15,96.5097
9989,231.5,91.8935
9990,230.59,93.3773
9991,229.68,94.9003
9992,228.76,96.466
9993,230.18,91.9373
9994,229.25,93.3924
9995,228.31,94.886
9996,227.37,96.421
9997,228.87,91.9821
9998,227.91,93.4079
9999,226.95,94.8712
10000,225.98,96.3749
10001,227.55,92.028
10002,226.57,93.4237
10003,225.58,94.8559
10004,224.59,96.3275
10005,226.24,92.075
10006,225.23,93.4398
